node_id,is_ad,ego_original_size,ego_was_subsampled,H0_invalid_count,H0_count,H0_total_persistence,H0_max_persistence,H0_mean_persistence,H0_median_persistence,H0_std_persistence,H0_entropy,H0_infinite_count,H1_invalid_count,H1_count,H1_total_persistence,H1_max_persistence,H1_mean_persistence,H1_median_persistence,H1_std_persistence,H1_entropy,H1_infinite_count,H2_invalid_count,H2_count,H2_total_persistence,H2_max_persistence,H2_mean_persistence,H2_median_persistence,H2_std_persistence,H2_entropy,H2_infinite_count,degree,clustering_coefficient,ego_size_1hop,ego_edges_1hop,ego_density_1hop,ego_size_2hop,ego_edges_2hop,ego_density_2hop
153443,0,5893,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,13,13.0,1.0,1.0,1.0,0.0,2.564949356161537,0,0,16,16.0,1.0,1.0,1.0,0.0,2.7725887206397815,0,5,0.5,6,10,0.6666666666666666,5893,68327,0.003935710715268636
10318,0,9791,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,100,100.0,1.0,1.0,1.0,0.0,4.605170175988092,0,0,114,114.0,1.0,1.0,1.0,0.0,4.736198436994495,0,47,0.2053654024051804,48,269,0.23847517730496454,9791,97856,0.002041774204468906
72948,0,1554,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1554,8783,0.007278642822751
4585,0,183,False,0,183,182.0,1.0,0.994535519125683,1.0,0.07371987739471061,5.204006668876795,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,183,619,0.03717047979343061
541466,0,2334,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,12,12.0,1.0,1.0,1.0,0.0,2.4849066485880007,0,0,3,3.0,1.0,1.0,1.0,0.0,1.0986122883681095,0,3,0.6666666666666666,4,5,0.8333333333333334,2334,29061,0.010673944974144305
7755,0,1812,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,4,4.0,1.0,1.0,1.0,0.0,1.3862943607198905,0,0,1,1.0,1.0,1.0,1.0,0.0,-1.000000082690371e-10,0,3,0.0,4,3,0.5,1812,24165,0.014727877101305123
116225,0,716,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,10,10.0,1.0,1.0,1.0,0.0,2.302585091994046,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.6666666666666666,4,5,0.8333333333333334,716,3356,0.013110911434933781
4692,0,8155,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,47,47.0,1.0,1.0,1.0,0.0,3.8501475970100585,0,0,34,34.0,1.0,1.0,1.0,0.0,3.5263605212161617,0,22,0.329004329004329,23,98,0.38735177865612647,8155,91087,0.0027396287919836224
353116,0,197,False,0,197,196.0,1.0,0.9949238578680203,1.0,0.07106598984771573,5.278114639630517,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,197,270,0.013985289547290997
5577,0,6048,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,25,25.0,1.0,1.0,1.0,0.0,3.2188758223682012,0,0,50,50.0,1.0,1.0,1.0,0.0,3.9120230004281464,0,13,0.2692307692307692,14,34,0.37362637362637363,6048,67567,0.003694986713425609
4350,0,8373,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,7,7.0,1.0,1.0,1.0,0.0,1.945910148355313,0,0,14,14.0,1.0,1.0,1.0,0.0,2.639057328215258,0,8,0.6785714285714286,9,27,0.75,8373,88984,0.002538818235233732
51421,0,6132,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,17,17.0,1.0,1.0,1.0,0.0,2.833213342356216,0,0,38,38.0,1.0,1.0,1.0,0.0,3.637586155926386,0,13,0.358974358974359,14,41,0.45054945054945056,6132,76134,0.0040501879863042425
221937,0,9014,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,17,17.0,1.0,1.0,1.0,0.0,2.833213342356216,0,0,42,42.0,1.0,1.0,1.0,0.0,3.7376696140833676,0,21,0.3476190476190476,22,94,0.4069264069264069,9014,96669,0.0023797443088824366
25927,0,2255,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2255,16592,0.006528723510998924
83394,0,3576,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,40,40.0,1.0,1.0,1.0,0.0,3.6888794501139364,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.3333333333333333,4,4,0.6666666666666666,3576,26793,0.004191580231848688
10893,0,26,False,0,26,25.0,1.0,0.9615384615384616,1.0,0.1923076923076923,3.2188758223682012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,26,36,0.11076923076923077
9826,0,4584,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,27,27.0,1.0,1.0,1.0,0.0,3.295836863304329,0,0,6,6.0,1.0,1.0,1.0,0.0,1.7917594686280547,0,7,0.3333333333333333,8,14,0.5,4584,54655,0.005203139000304258
84379,0,1554,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1554,8783,0.007278642822751
57512,0,2255,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2255,16592,0.006528723510998924
21422,0,293,False,0,293,292.0,1.0,0.9965870307167235,1.0,0.058320844677935364,5.676753773068281,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,293,1330,0.031090747580532048
340719,0,196,False,0,196,195.0,1.0,0.9948979591836735,1.0,0.07124612267229052,5.272999539063749,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,196,992,0.051909994767137625
58505,0,5432,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,15,15.0,1.0,1.0,1.0,0.0,2.7080501996022104,0,0,17,17.0,1.0,1.0,1.0,0.0,2.833213342356216,0,5,0.5,6,10,0.6666666666666666,5432,63876,0.004330401293615526
3737,0,3042,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,40,40.0,1.0,1.0,1.0,0.0,3.6888794501139364,0,0,26,26.0,1.0,1.0,1.0,0.0,3.2580965354214824,0,5,0.3,6,8,0.5333333333333333,3042,30337,0.006558839407345718
8443,0,1272,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,1,1.0,1.0,1.0,1.0,0.0,-1.000000082690371e-10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.3333333333333333,4,4,0.6666666666666666,1272,14345,0.01774589413575207
2542520,0,1517,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1517,4942,0.004297817348850234
54949,0,2218,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2218,30879,0.012559316015720804
17069,0,263,False,0,263,262.0,1.0,0.9961977186311787,1.0,0.061545300594063296,5.568344477561096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,263,279,0.008097988564130845
50497,0,376,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,376,1712,0.02428368794326241
56005,0,3906,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,84,84.0,1.0,1.0,1.0,0.0,4.430816790443312,0,0,85,85.0,1.0,1.0,1.0,0.0,4.442651247990316,0,7,0.2857142857142857,8,13,0.4642857142857143,3906,50517,0.0066239076688872234
26286,0,7198,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,0,18,18.0,1.0,1.0,1.0,0.0,2.890371756096165,0,10,0.3333333333333333,11,25,0.45454545454545453,7198,80580,0.0031109563225670232
79142,0,4404,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,6,6.0,1.0,1.0,1.0,0.0,1.7917594686280547,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.3333333333333333,5,6,0.6,4404,56819,0.0058604044018373234
109042,0,6270,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,65,65.0,1.0,1.0,1.0,0.0,4.174387263395637,0,0,120,120.0,1.0,1.0,1.0,0.0,4.787491730782044,0,18,0.2222222222222222,19,52,0.30409356725146197,6270,75879,0.003860875379039109
55082,0,8112,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,28,28.0,1.0,1.0,1.0,0.0,3.332204507375204,0,0,40,40.0,1.0,1.0,1.0,0.0,3.6888794501139364,0,13,0.32051282051282054,14,38,0.4175824175824176,8112,87839,0.0026700232012580863
9061,0,4168,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,41,41.0,1.0,1.0,1.0,0.0,3.7135720626043076,0,0,68,68.0,1.0,1.0,1.0,0.0,4.219507698376108,0,8,0.2857142857142857,9,16,0.4444444444444444,4168,51381,0.005916724358788341
100624012,0,130,False,0,130,129.0,1.0,0.9923076923076923,1.0,0.0873678207046196,4.859812391461672,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,130,391,0.046630888491353606
1235,0,502,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,119,119.0,1.0,1.0,1.0,0.0,4.779123481211528,0,0,8,8.0,1.0,1.0,1.0,0.0,2.0794415408798357,0,3,0.0,4,3,0.5,502,1612,0.012818983546850522
200081,0,8807,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,0,50,50.0,1.0,1.0,1.0,0.0,3.9120230004281464,0,14,0.43956043956043955,15,54,0.5142857142857142,8807,90739,0.0023400078102554073
81628,0,4171,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,50,50.0,1.0,1.0,1.0,0.0,3.9120230004281464,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,8,0.2857142857142857,9,16,0.4444444444444444,4171,48735,0.005603956058361175
553,0,306,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,306,1856,0.039772849030322514
55210,0,11115,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,18,18.0,1.0,1.0,1.0,0.0,2.890371756096165,0,0,30,30.0,1.0,1.0,1.0,0.0,3.4011973786621548,0,30,0.3310344827586207,31,174,0.3741935483870968,11115,102313,0.0016564600086568584
2135,0,269,False,0,269,268.0,1.0,0.9962825278810409,1.0,0.060857641426560964,5.590986953710856,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,269,1221,0.033873384009321425
84629,0,6819,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,39,39.0,1.0,1.0,1.0,0.0,3.6635616422296478,0,0,40,40.0,1.0,1.0,1.0,0.0,3.6888794501139364,0,7,0.47619047619047616,8,17,0.6071428571428571,6819,75505,0.0032480897442399804
201164,0,2004,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,34,34.0,1.0,1.0,1.0,0.0,3.5263605212161617,0,0,25,25.0,1.0,1.0,1.0,0.0,3.2188758223682012,0,5,0.2,6,7,0.4666666666666667,2004,25107,0.012509678595878638
84985,0,621,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,621,5482,0.028476442782193134
84552,0,4194,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,14,14.0,1.0,1.0,1.0,0.0,2.639057328215258,0,0,14,14.0,1.0,1.0,1.0,0.0,2.639057328215258,0,8,0.6071428571428571,9,25,0.6944444444444444,4194,47290,0.005378312356322918
7639,0,308,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,308,1771,0.03745928338762215
10656,0,4387,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,12,12.0,1.0,1.0,1.0,0.0,2.4849066485880007,0,0,3,3.0,1.0,1.0,1.0,0.0,1.0986122883681095,0,6,0.2,7,9,0.42857142857142855,4387,51835,0.005387866630369898
6907,0,2838,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,2,2.0,1.0,1.0,1.0,0.0,0.6931471803599453,0,0,4,4.0,1.0,1.0,1.0,0.0,1.3862943607198905,0,6,0.6666666666666666,7,16,0.7619047619047619,2838,37640,0.00934991975314622
50636,0,2174,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,58,58.0,1.0,1.0,1.0,0.0,4.0604430047464195,0,0,85,85.0,1.0,1.0,1.0,0.0,4.442651247990316,0,4,0.16666666666666666,5,5,0.5,2174,29209,0.012365948068013773
320706,0,1114,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,1,1.0,1.0,1.0,1.0,0.0,-1.000000082690371e-10,0,0,2,2.0,1.0,1.0,1.0,0.0,0.6931471803599453,0,3,0.6666666666666666,4,5,0.8333333333333334,1114,14137,0.022803782940634672
51199,0,5128,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,28,28.0,1.0,1.0,1.0,0.0,3.332204507375204,0,0,32,32.0,1.0,1.0,1.0,0.0,3.4657358995997267,0,14,0.32967032967032966,15,44,0.41904761904761906,5128,65679,0.004996261875050778
24253,0,9766,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,15,15.0,1.0,1.0,1.0,0.0,2.7080501996022104,0,0,41,41.0,1.0,1.0,1.0,0.0,3.7135720626043076,0,55,0.1925925925925926,56,341,0.22142857142857142,9766,100434,0.0021063075663301594
18744,0,2322,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2322,16572,0.006149893067120004
381644,0,472,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,65,65.0,1.0,1.0,1.0,0.0,4.174387263395637,0,0,16,16.0,1.0,1.0,1.0,0.0,2.7725887206397815,0,3,0.3333333333333333,4,4,0.6666666666666666,472,2380,0.021411349814674872
853455,0,263,False,0,263,262.0,1.0,0.9961977186311787,1.0,0.061545300594063296,5.568344477561096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,263,279,0.008097988564130845
2539241,0,1517,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1517,4942,0.004297817348850234
855584,0,2322,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2322,16572,0.006149893067120004
117,0,269,False,0,269,268.0,1.0,0.9962825278810409,1.0,0.060857641426560964,5.590986953710856,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,269,1221,0.033873384009321425
23119,0,3638,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,13,13.0,1.0,1.0,1.0,0.0,2.564949356161537,0,0,2,2.0,1.0,1.0,1.0,0.0,0.6931471803599453,0,3,0.0,4,3,0.5,3638,33563,0.005073232580120359
84991,0,8502,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,49,49.0,1.0,1.0,1.0,0.0,3.891820293210626,0,0,139,139.0,1.0,1.0,1.0,0.0,4.934473919230692,0,18,0.47058823529411764,19,90,0.5263157894736842,8502,92955,0.002572240868005317
157,0,6337,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,26,26.0,1.0,1.0,1.0,0.0,3.2580965354214824,0,0,51,51.0,1.0,1.0,1.0,0.0,3.9318256276243253,0,7,0.3333333333333333,8,14,0.5,6337,69131,0.003443530699132719
108100,0,753,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,753,6915,0.02442358226667797
8532,0,2700,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,0,2,2.0,1.0,1.0,1.0,0.0,0.6931471803599453,0,3,0.3333333333333333,4,4,0.6666666666666666,2700,39020,0.010709041757578253
73178,0,113,False,0,113,112.0,1.0,0.9911504424778761,1.0,0.0936549136660032,4.718498860095095,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,113,467,0.07379898862199748
9920,0,2679,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,2,0.0,3,2,0.6666666666666666,2679,29068,0.008103298941425035
28984,0,1073,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,1073,13601,0.02364864864864865
54502,0,1111,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,20,20.0,1.0,1.0,1.0,0.0,2.995732271553991,0,0,14,14.0,1.0,1.0,1.0,0.0,2.639057328215258,0,4,0.0,5,4,0.4,1111,9457,0.015337209396615337
850418,0,1678,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,46,46.0,1.0,1.0,1.0,0.0,3.8286413918890942,0,0,10,10.0,1.0,1.0,1.0,0.0,2.302585091994046,0,2,0.0,3,2,0.6666666666666666,1678,10862,0.007719955110259182
171039,0,1554,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1554,8783,0.007278642822751
9793,0,9795,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,9,9.0,1.0,1.0,1.0,0.0,2.1972245764362195,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,24,0.36231884057971014,25,124,0.41333333333333333,9795,100376,0.002092643942499825
552900,0,7272,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,14,14.0,1.0,1.0,1.0,0.0,2.639057328215258,0,0,5,5.0,1.0,1.0,1.0,0.0,1.6094379119341005,0,9,0.3888888888888889,10,23,0.5111111111111111,7272,79085,0.002991411092697772
90378,0,5488,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,36,36.0,1.0,1.0,1.0,0.0,3.5835189348561105,0,0,33,33.0,1.0,1.0,1.0,0.0,3.49650755816648,0,6,0.4,7,12,0.5714285714285714,5488,61731,0.0041000036662325635
64901,0,3437,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,3437,36462,0.006175011846362752
125972,0,2538,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,0,7,7.0,1.0,1.0,1.0,0.0,1.945910148355313,0,6,0.26666666666666666,7,10,0.47619047619047616,2538,33515,0.010410153526080362
26582,0,659,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,659,5032,0.02320915451706786
3213,0,964,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1.0,3,3,1.0,964,9936,0.0214061348741614
142684,0,1342,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,1342,17458,0.01940185216673279
27349,0,6391,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,2,2.0,1.0,1.0,1.0,0.0,0.6931471803599453,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0.3055555555555556,10,20,0.4444444444444444,6391,75520,0.0036984717113683683
54148,0,7303,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,3,3.0,1.0,1.0,1.0,0.0,1.0986122883681095,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.5111111111111111,11,33,0.6,7303,84218,0.003158579337637459
16565,0,745,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,745,3927,0.014169733708594935
84285,0,1684,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,38,38.0,1.0,1.0,1.0,0.0,3.637586155926386,0,0,19,19.0,1.0,1.0,1.0,0.0,2.94443897726644,0,4,0.0,5,4,0.4,1684,10892,0.0076861954743748795
4691,0,13593,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,39,39.0,1.0,1.0,1.0,0.0,3.6635616422296478,0,0,56,56.0,1.0,1.0,1.0,0.0,4.025351685135149,0,45,0.40404040404040403,46,445,0.42995169082125606,13593,111237,0.0012041499738444299
174290,0,2322,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2322,16572,0.006149893067120004
23435,0,11427,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,20,20.0,1.0,1.0,1.0,0.0,2.995732271553991,0,0,23,23.0,1.0,1.0,1.0,0.0,3.1354942136291495,0,36,0.3952380952380952,37,285,0.42792792792792794,11427,105819,0.001620940978456829
28912,0,3258,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,4,4.0,1.0,1.0,1.0,0.0,1.3862943607198905,0,0,25,25.0,1.0,1.0,1.0,0.0,3.2188758223682012,0,2,0.0,3,2,0.6666666666666666,3258,34795,0.006558099446005987
7080,0,1944,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,7,7.0,1.0,1.0,1.0,0.0,1.945910148355313,0,0,16,16.0,1.0,1.0,1.0,0.0,2.7725887206397815,0,3,0.3333333333333333,4,4,0.6666666666666666,1944,20543,0.010877392518039855
1794,0,2728,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,34,34.0,1.0,1.0,1.0,0.0,3.5263605212161617,0,0,8,8.0,1.0,1.0,1.0,0.0,2.0794415408798357,0,3,0.0,4,3,0.5,2728,34723,0.009335073292275464
102723631,0,2304,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2,1,1.0,2304,21571,0.008130623703382063
55627,0,6285,True,0,300,299.0,1.0,0.9966666666666667,1.0,0.057638721552635275,5.700443543490686,0,0,34,34.0,1.0,1.0,1.0,0.0,3.5263605212161617,0,0,56,56.0,1.0,1.0,1.0,0.0,4.025351685135149,0,8,0.42857142857142855,9,20,0.5555555555555556,6285,77101,0.003904348253219273
