node_id,degree,center_ptm,ego_original_size,ego_actual_size,ego_edges,was_subsampled,ego_mean_ptm,ego_max_ptm,ego_ptm_std,H0_ptm10,H1_ptm10,H2_ptm10,H3_ptm10,H0_without_ptm10,H1_without_ptm10,H2_without_ptm10,H3_without_ptm10,delta_H1_ptm10,delta_H2_ptm10,delta_H3_ptm10,H0_ptm25,H1_ptm25,H2_ptm25,H3_ptm25,H0_without_ptm25,H1_without_ptm25,H2_without_ptm25,H3_without_ptm25,delta_H1_ptm25,delta_H2_ptm25,delta_H3_ptm25,H0_ptm50,H1_ptm50,H2_ptm50,H3_ptm50,H0_without_ptm50,H1_without_ptm50,H2_without_ptm50,H3_without_ptm50,delta_H1_ptm50,delta_H2_ptm50,delta_H3_ptm50,H0_ptm75,H1_ptm75,H2_ptm75,H3_ptm75,H0_without_ptm75,H1_without_ptm75,H2_without_ptm75,H3_without_ptm75,delta_H1_ptm75,delta_H2_ptm75,delta_H3_ptm75,H0_ptm90,H1_ptm90,H2_ptm90,H3_ptm90,H0_without_ptm90,H1_without_ptm90,H2_without_ptm90,H3_without_ptm90,delta_H1_ptm90,delta_H2_ptm90,delta_H3_ptm90,H0_ptm100,H1_ptm100,H2_ptm100,H3_ptm100,H0_without_ptm100,H1_without_ptm100,H2_without_ptm100,H3_without_ptm100,delta_H1_ptm100,delta_H2_ptm100,delta_H3_ptm100,H0_ptm_slope,H0_ptm_range,H1_ptm_slope,H1_ptm_range,H2_ptm_slope,H2_ptm_range,H3_ptm_slope,H3_ptm_range,delta_H1_ptm_slope,delta_H1_ptm_range,delta_H2_ptm_slope,delta_H2_ptm_range,delta_H3_ptm_slope,delta_H3_ptm_range,time_seconds,is_ad,timestamp
114815,3,0,2260,300,5680,True,34.61333333333334,2208,174.50215993569313,2,99,245,103,2,98,245,103,1,0,0,2,99,245,103,2,98,245,103,1,0,0,2,99,245,103,2,98,245,103,1,0,0,2,99,245,103,2,98,245,103,1,0,0,2,68,218,172,2,67,218,172,1,0,0,1,7,2,8,1,5,2,8,2,0,0,-0.1428571428571426,1,-15.799999999999994,92,-37.02857142857139,243,-7.6571428571428415,164,0.1428571428571429,1,0.0,0,0.0,0,1.3473491668701172,True,2025-11-29T23:06:53.750469
4223,694,0,13780,300,1400,True,9.163333333333334,572,52.92828470886074,1,0,0,0,2,218,0,0,-218,0,0,1,0,0,0,2,218,0,0,-218,0,0,1,0,0,0,2,218,0,0,-218,0,0,1,0,0,0,2,218,0,0,-218,0,0,1,0,0,0,2,218,0,0,-218,0,0,1,0,0,0,2,283,3,0,-283,-3,0,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,-9.2857142857143,65,-0.4285714285714284,3,0.0,0,3.055182695388794,True,2025-11-29T23:06:56.806257
8325,33,1,2642,300,2442,True,43.583333333333336,2319,215.27078232361725,1,174,45,2,1,162,45,2,12,0,0,1,174,45,2,1,162,45,2,12,0,0,1,174,45,2,1,162,45,2,12,0,0,1,174,45,2,1,162,45,2,12,0,0,1,160,43,1,1,148,43,1,12,0,0,1,63,18,2,1,50,18,2,13,0,0,8.982146526069662e-17,0,-17.057142857142846,111,-4.028571428571423,27,-0.08571428571428556,1,0.1428571428571429,1,0.0,0,0.0,0,0.5689010620117188,True,2025-11-29T23:06:57.378360
135,23,0,3250,300,4679,True,28.156666666666666,1150,118.46706485583051,1,85,85,38,1,72,85,38,13,0,0,1,85,85,38,1,72,85,38,13,0,0,1,85,85,38,1,72,85,38,13,0,0,1,85,85,38,1,72,85,38,13,0,0,1,89,118,94,1,75,118,94,14,0,0,1,66,111,79,1,53,111,79,13,0,0,8.982146526069662e-17,0,-2.3714285714285603,23,6.542857142857149,33,10.657142857142857,56,0.08571428571428616,1,0.0,0,0.0,0,2.056833028793335,True,2025-11-29T23:06:59.438702
2185,77,167,10297,300,2984,True,49.56,3080,262.32404845915295,1,98,67,4,1,104,62,3,-6,5,1,1,98,67,4,1,104,62,3,-6,5,1,1,98,67,4,1,104,62,3,-6,5,1,1,98,67,4,1,104,62,3,-6,5,1,1,98,93,5,1,108,89,4,-10,4,1,1,32,50,24,1,42,49,21,-10,1,3,8.982146526069662e-17,0,-9.428571428571418,66,-0.19999999999999865,43,2.9428571428571417,20,-0.9142857142857145,4,-0.657142857142856,4,0.2857142857142857,2,2.5100719928741455,True,2025-11-29T23:07:01.949385
6285,171,4,9546,300,2135,True,22.053333333333335,2208,150.56036604040992,1,124,18,0,1,162,11,0,-38,7,0,1,124,18,0,1,162,11,0,-38,7,0,1,124,18,0,1,162,11,0,-38,7,0,1,124,18,0,1,162,11,0,-38,7,0,1,124,18,0,1,162,11,0,-38,7,0,1,125,91,0,1,173,53,0,-48,38,0,8.982146526069662e-17,0,0.14285714285714793,1,10.428571428571427,73,0.0,0,-1.4285714285714284,10,4.428571428571427,31,0.0,0,3.067099094390869,True,2025-11-29T23:07:05.016881
729230,41,0,5742,300,1507,True,56.49,6070,381.80222179377984,1,111,11,0,1,104,11,0,7,0,0,1,111,11,0,1,104,11,0,7,0,0,1,111,11,0,1,104,11,0,7,0,0,1,111,11,0,1,104,11,0,7,0,0,1,150,23,0,1,140,23,0,10,0,0,1,36,7,0,1,24,7,0,12,0,0,8.982146526069662e-17,0,-7.371428571428561,114,0.45714285714285763,16,0.0,0,0.9714285714285713,5,0.0,0,0.0,0,1.114851951599121,True,2025-11-29T23:07:06.132462
6288,47,0,3532,300,7111,True,35.15,3080,224.30446755842087,1,50,18,0,1,29,18,0,21,0,0,1,50,18,0,1,29,18,0,21,0,0,1,50,18,0,1,29,18,0,21,0,0,1,50,18,0,1,29,18,0,21,0,0,1,50,18,0,1,29,18,0,21,0,0,1,40,10,9,1,19,9,9,21,1,0,8.982146526069662e-17,0,-1.4285714285714226,10,-1.1428571428571408,8,1.2857142857142854,9,1.437143444171146e-15,0,0.14285714285714277,1,0.0,0,13.034535884857178,True,2025-11-29T23:07:19.167369
4241,73,1,9609,300,2041,True,12.376666666666667,725,70.48641563371548,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,189,50,1,1,202,42,1,-13,8,0,1,181,59,5,1,195,48,5,-14,11,0,8.982146526069662e-17,0,-1.1428571428571181,8,1.2857142857142883,9,0.5714285714285712,4,-0.14285714285714313,1,0.42857142857142927,3,0.0,0,2.1524949073791504,True,2025-11-29T23:07:21.320425
154,324,8,13890,300,3475,True,51.82333333333333,6070,400.70763921121136,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,86,67,5,-86,-67,-5,1,0,0,0,1,78,60,12,-78,-60,-12,1,0,0,0,1,76,91,37,-76,-91,-37,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,2.114285714285709,10,-2.828571428571428,31,-5.171428571428569,32,3.019707202911377,True,2025-11-29T23:07:24.340719
156,86,65,11141,300,5743,True,44.17666666666667,2319,192.28371084300292,1,22,16,4,1,26,13,4,-4,3,0,1,22,16,4,1,26,13,4,-4,3,0,1,22,16,4,1,26,13,4,-4,3,0,1,22,16,4,1,26,13,4,-4,3,0,1,19,17,11,1,28,14,9,-9,3,2,1,16,28,41,1,20,23,35,-4,5,6,8.982146526069662e-17,0,-1.1142857142857143,6,1.8000000000000005,12,5.8857142857142835,37,-0.42857142857142877,5,0.2857142857142858,2,1.028571428571428,6,6.973483085632324,True,2025-11-29T23:07:31.314694
6300,62,2,9681,300,5063,True,55.11,2208,221.2721353898859,1,90,154,153,1,84,153,153,6,1,0,1,90,154,153,1,84,153,153,6,1,0,1,90,154,153,1,84,153,153,6,1,0,1,90,154,153,1,84,153,153,6,1,0,1,95,137,223,1,97,133,223,-2,4,0,1,61,60,65,1,62,54,61,-1,6,4,8.982146526069662e-17,0,-3.714285714285706,34,-14.885714285714263,94,-6.571428571428559,158,-1.6857142857142848,8,0.9714285714285712,5,0.5714285714285711,4,2.929037094116211,True,2025-11-29T23:07:34.244954
160,292,144,15377,300,6822,True,37.78666666666667,3080,207.0962445069656,1,5,14,9,1,33,141,182,-28,-127,-173,1,5,14,9,1,33,141,182,-28,-127,-173,1,5,14,9,1,33,141,182,-28,-127,-173,1,5,14,9,1,33,141,182,-28,-127,-173,1,4,12,9,1,34,160,222,-30,-148,-213,1,3,5,5,1,27,119,152,-24,-114,-147,8.982146526069662e-17,0,-0.3714285714285709,2,-1.4571428571428555,9,-0.5714285714285704,4,0.39999999999999636,6,0.057142857142846906,34,0.285714285714269,66,5.555732011795044,True,2025-11-29T23:07:39.801128
2213,15,0,2824,300,3606,True,46.666666666666664,3080,216.16534309540825,1,114,172,2,1,111,170,2,3,2,0,1,114,172,2,1,111,170,2,3,2,0,1,114,172,2,1,111,170,2,3,2,0,1,114,172,2,1,111,170,2,3,2,0,1,140,263,16,1,138,261,16,2,2,0,1,85,129,75,1,83,127,75,2,2,0,8.982146526069662e-17,0,-1.9142857142857086,55,1.6571428571428668,134,11.628571428571426,73,-0.22857142857142845,1,1.7964293052139324e-16,0,0.0,0,0.7758378982543945,True,2025-11-29T23:07:40.577716
6310,469,13,14787,300,2154,True,36.75,1446,155.70472322101642,1,0,0,0,1,163,10,0,-163,-10,0,1,0,0,0,1,163,10,0,-163,-10,0,1,0,0,0,1,163,10,0,-163,-10,0,1,0,0,0,1,163,10,0,-163,-10,0,1,0,0,0,1,176,27,0,-176,-27,0,1,0,0,0,1,152,56,6,-152,-56,-6,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,0.4571428571428481,24,-8.028571428571427,46,-0.8571428571428568,6,2.944323778152466,True,2025-11-29T23:07:43.522651
177,19,3,6288,300,1716,True,61.37,6070,387.251287624285,1,108,20,0,1,106,20,0,2,0,0,1,108,20,0,1,106,20,0,2,0,0,1,108,20,0,1,106,20,0,2,0,0,1,108,20,0,1,106,20,0,2,0,0,1,152,41,0,1,151,41,0,1,0,0,1,23,10,2,1,22,9,2,1,1,0,8.982146526069662e-17,0,-8.371428571428556,129,0.3714285714285729,31,0.28571428571428553,2,-0.2285714285714284,1,0.14285714285714277,1,0.0,0,1.4550111293792725,True,2025-11-29T23:07:44.978243
183,27,0,9286,300,3041,True,30.086666666666666,2208,167.96120332452438,1,82,119,5,1,81,119,5,1,0,0,1,82,119,5,1,81,119,5,1,0,0,1,82,119,5,1,81,119,5,1,0,0,1,82,119,5,1,81,119,5,1,0,0,1,95,147,8,1,94,145,8,1,2,0,1,81,102,56,1,79,101,56,2,1,0,8.982146526069662e-17,0,0.9714285714285794,14,-0.02857142857141579,45,7.54285714285714,51,0.1428571428571429,1,0.31428571428571417,2,0.0,0,2.200117826461792,True,2025-11-29T23:07:47.178825
6342,68,278,11021,300,5285,True,42.846666666666664,2208,198.93926164088933,1,33,123,63,1,31,123,60,2,0,3,1,33,123,63,1,31,123,60,2,0,3,1,33,123,63,1,31,123,60,2,0,3,1,33,123,63,1,31,123,60,2,0,3,1,29,122,81,1,27,123,78,2,-1,3,1,9,14,12,1,8,20,8,1,-6,4,8.982146526069662e-17,0,-3.7714285714285656,24,-15.657142857142844,109,-5.7428571428571376,69,-0.1428571428571426,1,-0.9428571428571424,6,0.14285714285714302,1,4.109864950180054,True,2025-11-29T23:07:51.289092
2247,45,5,8169,300,6402,True,49.45333333333333,2208,204.2450517284459,1,36,39,40,1,39,38,40,-3,1,0,1,36,39,40,1,39,38,40,-3,1,0,1,36,39,40,1,39,38,40,-3,1,0,1,36,39,40,1,39,38,40,-3,1,0,1,35,29,40,1,37,28,40,-2,1,0,1,18,35,28,1,18,25,28,0,10,0,8.982146526069662e-17,0,-2.6571428571428535,18,-1.4285714285714275,10,-1.714285714285708,12,0.514285714285714,3,1.2857142857142854,9,0.0,0,3.467616081237793,True,2025-11-29T23:07:54.757314
203,63,61,10750,300,2297,True,62.86666666666667,6070,403.2829390005099,1,61,64,5,1,62,61,2,-1,3,3,1,61,64,5,1,62,61,2,-1,3,3,1,61,64,5,1,62,61,2,-1,3,3,1,61,64,5,1,62,61,2,-1,3,3,1,78,80,9,1,78,78,5,0,2,4,1,27,80,45,1,26,72,24,1,8,21,8.982146526069662e-17,0,-3.3999999999999964,51,3.657142857142862,16,6.057142857142854,40,0.3714285714285713,2,0.6285714285714284,6,2.657142857142856,18,2.2908339500427246,True,2025-11-29T23:07:57.048871
8398,23,15,8974,300,4752,True,59.03666666666667,3080,242.13492517373217,1,91,91,61,1,87,91,61,4,0,0,1,91,91,61,1,87,91,61,4,0,0,1,91,91,61,1,87,91,61,4,0,0,1,91,91,61,1,87,91,61,4,0,0,1,43,54,26,1,39,54,26,4,0,0,1,36,59,60,1,32,59,60,4,0,0,8.982146526069662e-17,0,-11.971428571428566,55,-7.742857142857143,37,-3.1428571428571375,35,3.592858610427865e-16,0,0.0,0,0.0,0,2.4527039527893066,True,2025-11-29T23:07:59.502153
207,578,216,16232,300,6038,True,119.62,6070,468.97180682851285,1,0,0,0,1,132,125,2,-132,-125,-2,1,0,0,0,1,132,125,2,-132,-125,-2,1,0,0,0,1,132,125,2,-132,-125,-2,1,0,0,0,1,111,207,10,-111,-207,-10,1,0,0,0,1,71,156,105,-71,-156,-105,1,0,0,0,1,33,97,75,-33,-97,-75,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,19.971428571428557,99,-1.0000000000000124,110,-19.485714285714277,103,3.9632441997528076,True,2025-11-29T23:08:03.466032
57551,57,118,10785,300,6184,True,25.85333333333333,728,90.25813992223762,1,42,80,74,1,42,68,73,0,12,1,1,42,80,74,1,42,68,73,0,12,1,1,42,80,74,1,42,68,73,0,12,1,1,42,80,74,1,42,68,73,0,12,1,1,39,85,61,1,41,75,59,-2,10,2,1,18,26,34,1,20,23,33,-2,3,1,8.982146526069662e-17,0,-3.685714285714283,24,-7.285714285714274,59,-6.828571428571416,40,-0.45714285714285696,2,-1.457142857142855,9,0.0857142857142858,1,7.608097076416016,True,2025-11-29T23:08:11.074597
4311,136,19,11775,300,4576,True,41.70333333333333,2208,190.16793102121318,1,27,39,19,1,45,35,16,-18,4,3,1,27,39,19,1,45,35,16,-18,4,3,1,27,39,19,1,45,35,16,-18,4,3,1,27,39,19,1,45,35,16,-18,4,3,1,28,56,59,1,48,65,56,-20,-9,3,1,13,34,37,1,26,22,24,-13,12,13,8.982146526069662e-17,0,-1.9142857142857144,15,0.7428571428571439,22,6.0,40,0.5428571428571405,7,0.028571428571428543,21,1.4285714285714282,10,3.105556011199951,True,2025-11-29T23:08:14.181758
4313,57,0,6969,300,2496,True,16.663333333333334,1134,95.8924570663523,1,139,90,1,1,134,90,1,5,0,0,1,139,90,1,1,134,90,1,5,0,0,1,139,90,1,1,134,90,1,5,0,0,1,139,90,1,1,134,90,1,5,0,0,1,145,93,1,1,140,93,1,5,0,0,1,126,116,23,1,118,111,23,8,5,0,8.982146526069662e-17,0,-1.3428571428571283,19,3.9714285714285746,26,3.142857142857141,22,0.4285714285714287,3,0.714285714285714,5,0.0,0,1.5989179611206055,True,2025-11-29T23:08:15.781286
4314,20,1,4800,300,5791,True,36.42333333333333,1482,176.137893298278,1,109,25,10,1,104,25,10,5,0,0,1,109,25,10,1,104,25,10,5,0,0,1,109,25,10,1,104,25,10,5,0,0,1,109,25,10,1,104,25,10,5,0,0,1,113,26,10,1,108,26,10,5,0,0,1,86,21,14,1,85,21,14,1,0,0,8.982146526069662e-17,0,-2.9428571428571293,27,-0.485714285714284,5,0.5714285714285721,4,-0.5714285714285711,4,0.0,0,0.0,0,28.41598892211914,True,2025-11-29T23:08:44.198599
4318,38,0,4020,300,7319,True,35.45333333333333,3080,224.41888175661353,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,49,16,4,1,42,16,4,7,0,0,1,42,12,2,1,34,12,2,8,0,0,8.982146526069662e-17,0,-0.9999999999999923,7,-0.5714285714285702,4,-0.2857142857142852,2,0.14285714285714313,1,0.0,0,0.0,0,16.446047067642212,True,2025-11-29T23:09:00.645997
2280,110,51,11664,300,3206,True,56.586666666666666,6070,382.14453088967383,1,85,75,39,1,102,79,27,-17,-4,12,1,85,75,39,1,102,79,27,-17,-4,12,1,85,75,39,1,102,79,27,-17,-4,12,1,85,75,39,1,102,79,27,-17,-4,12,1,68,97,49,1,85,94,40,-17,3,9,1,63,131,63,1,75,123,54,-12,8,9,8.982146526069662e-17,0,-4.599999999999996,22,9.88571428571429,56,4.285714285714286,24,0.7142857142857127,5,2.3142857142857136,12,-0.685714285714285,3,2.684476852416992,True,2025-11-29T23:09:03.331391
6376,70,2,5034,300,2417,True,14.333333333333334,725,79.28338763924984,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,348,83,1,1,331,77,1,17,6,0,1,346,128,9,1,327,118,9,19,10,0,8.982146526069662e-17,0,-0.28571428571426516,2,6.428571428571426,45,1.1428571428571426,8,0.2857142857142872,2,0.5714285714285716,4,0.0,0,0.9872541427612305,True,2025-11-29T23:09:04.319159
2288,277,181,14881,300,6082,True,60.25,2319,250.97653442768973,1,16,21,43,1,66,151,182,-50,-130,-139,1,16,21,43,1,66,151,182,-50,-130,-139,1,16,21,43,1,66,151,182,-50,-130,-139,1,16,21,43,1,66,151,182,-50,-130,-139,1,10,19,31,1,61,141,200,-51,-122,-169,1,9,7,14,1,42,79,68,-33,-72,-54,8.982146526069662e-17,0,-1.5142857142857131,7,-2.1714285714285686,14,-5.171428571428566,29,2.342857142857137,18,8.971428571428566,58,9.571428571428555,115,4.971027851104736,True,2025-11-29T23:09:09.290928
2289,416,118,15041,300,4404,True,55.64333333333333,2319,235.8175625115502,1,0,0,0,1,137,115,21,-137,-115,-21,1,0,0,0,1,137,115,21,-137,-115,-21,1,0,0,0,1,137,115,21,-137,-115,-21,1,0,0,0,1,137,115,21,-137,-115,-21,1,0,0,0,1,135,177,25,-135,-177,-25,1,0,0,0,1,61,46,37,-61,-46,-37,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,11.028571428571418,76,4.542857142857126,131,-2.62857142857143,16,3.3797011375427246,True,2025-11-29T23:09:12.671478
240,73,12,8279,300,3943,True,43.95333333333333,3080,232.7872515600648,1,100,58,9,2,80,57,9,20,1,0,1,100,58,9,2,80,57,9,20,1,0,1,100,58,9,2,80,57,9,20,1,0,1,100,58,9,2,80,57,9,20,1,0,1,108,81,16,2,89,78,16,19,3,0,1,79,79,19,2,63,71,19,16,8,0,8.982146526069662e-17,0,-2.3142857142857136,29,4.971428571428573,23,2.028571428571429,10,-0.6571428571428563,4,1.1714285714285708,7,0.0,0,2.096360921859741,True,2025-11-29T23:09:14.768428
6387,30,0,3947,300,3891,True,65.93,6070,412.21216030097895,1,101,72,19,1,96,72,19,5,0,0,1,101,72,19,1,96,72,19,5,0,0,1,101,72,19,1,96,72,19,5,0,0,1,101,72,19,1,96,72,19,5,0,0,1,16,13,6,1,13,13,6,3,0,0,1,17,10,0,1,15,10,0,2,0,0,8.982146526069662e-17,0,-19.285714285714267,85,-13.914285714285704,62,-3.828571428571426,19,-0.5999999999999994,3,0.0,0,0.0,0,1.6033580303192139,True,2025-11-29T23:09:16.372377
246,11,0,2234,300,4040,True,20.463333333333335,725,82.64229338271994,1,114,58,36,1,105,58,36,9,0,0,1,114,58,36,1,105,58,36,9,0,0,1,114,58,36,1,105,58,36,9,0,0,1,114,58,36,1,105,58,36,9,0,0,1,118,59,36,1,109,59,36,9,0,0,1,120,90,75,1,111,90,75,9,0,0,8.982146526069662e-17,0,1.200000000000011,6,4.657142857142858,32,5.571428571428574,39,9.580956294474307e-16,0,0.0,0,0.0,0,0.9271979331970215,True,2025-11-29T23:09:17.300146
51451,28,16,9035,300,5563,True,60.14666666666667,3080,270.1016817587201,1,56,129,85,1,53,125,85,3,4,0,1,56,129,85,1,53,125,85,3,4,0,1,56,129,85,1,53,125,85,3,4,0,1,56,129,85,1,53,125,85,3,4,0,1,49,177,130,1,46,174,130,3,3,0,1,28,103,39,1,25,99,39,3,4,0,8.982146526069662e-17,0,-4.599999999999996,28,0.40000000000000113,74,-2.714285714285705,91,5.988097684046442e-17,0,-0.08571428571428533,1,0.0,0,3.0879788398742676,True,2025-11-29T23:09:20.390409
8445,167,5,12237,300,3462,True,72.92333333333333,6070,407.448226717893,1,69,102,2,1,109,68,1,-40,34,1,1,69,102,2,1,109,68,1,-40,34,1,1,69,102,2,1,109,68,1,-40,34,1,1,69,102,2,1,109,68,1,-40,34,1,1,87,137,5,1,130,95,2,-43,42,3,1,55,90,26,1,83,67,11,-28,23,15,8.982146526069662e-17,0,-0.4571428571428519,32,1.285714285714295,47,3.6857142857142846,24,1.4571428571428537,15,-0.8857142857142832,19,2.171428571428571,14,2.9816970825195312,True,2025-11-29T23:09:23.373171
10494,101,231,10985,300,2322,True,69.53,6070,406.66338549222746,1,121,17,0,1,137,11,0,-16,6,0,1,121,17,0,1,137,11,0,-16,6,0,1,121,17,0,1,137,11,0,-16,6,0,1,121,17,0,1,137,11,0,-16,6,0,1,182,47,0,1,203,36,0,-21,11,0,1,82,75,13,1,98,61,12,-16,14,1,8.982146526069662e-17,0,-0.3428571428571389,100,10.857142857142854,58,1.8571428571428563,13,-0.4285714285714299,5,1.5714285714285714,8,0.14285714285714277,1,2.355468988418579,True,2025-11-29T23:09:25.729214
6416,63,40,11531,300,6152,True,45.82666666666667,3080,240.15558142356153,1,46,118,146,1,44,113,142,2,5,4,1,46,118,146,1,44,113,142,2,5,4,1,46,118,146,1,44,113,142,2,5,4,1,46,118,146,1,44,113,142,2,5,4,1,47,160,153,1,48,159,144,-1,1,9,1,31,88,110,1,34,86,97,-3,2,13,8.982146526069662e-17,0,-2.0571428571428525,16,-0.6857142857142778,72,-4.542857142857134,43,-0.9714285714285708,5,-0.7714285714285709,4,1.7142857142857137,9,5.082859039306641,True,2025-11-29T23:09:30.812657
273,53,30,7241,300,6401,True,41.696666666666665,3080,207.9330292559495,1,51,142,173,1,51,141,173,0,1,0,1,51,142,173,1,51,141,173,0,1,0,1,51,142,173,1,51,141,173,0,1,0,1,51,142,173,1,51,141,173,0,1,0,1,53,171,157,1,50,169,157,3,2,0,1,24,55,51,1,27,52,50,-3,3,1,8.982146526069662e-17,0,-3.6857142857142815,29,-9.942857142857132,116,-18.799999999999994,122,-0.17142857142857126,6,0.37142857142857133,2,0.14285714285714277,1,3.434262990951538,True,2025-11-29T23:09:34.247508
6418,285,572,15323,300,6492,True,41.78333333333333,2208,193.76849517458257,1,9,13,6,1,63,103,137,-54,-90,-131,1,9,13,6,1,63,103,137,-54,-90,-131,1,9,13,6,1,63,103,137,-54,-90,-131,1,9,13,6,1,63,103,137,-54,-90,-131,1,5,6,15,1,59,87,163,-54,-81,-148,1,3,3,10,1,44,67,148,-41,-64,-138,8.982146526069662e-17,0,-1.1999999999999988,6,-2.028571428571428,10,1.3428571428571432,9,1.85714285714285,13,4.485714285714277,26,-2.4571428571428653,17,5.499129056930542,True,2025-11-29T23:09:39.747645
274,104,225,12374,300,2751,True,75.65333333333334,6070,428.05005138288317,1,73,15,1,1,78,11,1,-5,4,0,1,73,15,1,1,78,11,1,-5,4,0,1,73,15,1,1,78,11,1,-5,4,0,1,73,15,1,1,78,11,1,-5,4,0,1,85,32,29,1,90,27,27,-5,5,2,1,38,34,55,1,45,34,41,-7,0,14,8.982146526069662e-17,0,-3.9714285714285613,47,4.171428571428572,19,10.11428571428571,54,-0.28571428571428603,2,-0.4857142857142851,5,2.1714285714285704,14,2.561722993850708,True,2025-11-29T23:09:42.310320
10513,193,77,10417,300,1301,True,64.64666666666666,6070,423.38638990354366,1,98,4,0,3,100,3,0,-2,1,0,1,98,4,0,3,100,3,0,-2,1,0,1,98,4,0,3,100,3,0,-2,1,0,1,98,4,0,3,100,3,0,-2,1,0,1,122,5,0,3,122,4,0,0,1,0,1,93,23,0,1,86,8,0,7,15,0,8.982146526069662e-17,0,1.3428571428571514,29,2.799999999999999,19,0.0,0,1.4571428571428564,9,1.9999999999999991,14,0.0,0,2.2255537509918213,True,2025-11-29T23:09:44.536587
6423,24,0,3361,300,2608,True,45.56333333333333,3080,261.7695665826891,1,78,22,0,1,71,22,0,7,0,0,1,78,22,0,1,71,22,0,7,0,0,1,78,22,0,1,71,22,0,7,0,0,1,78,22,0,1,71,22,0,7,0,0,1,77,23,0,1,70,23,0,7,0,0,1,91,33,16,1,82,31,16,9,2,0,8.982146526069662e-17,0,1.7714285714285778,14,1.6571428571428581,11,2.2857142857142843,16,0.2857142857142859,2,0.28571428571428553,2,0.0,0,0.880324125289917,True,2025-11-29T23:09:45.417453
8473,954,272,17040,300,6136,True,55.71666666666667,3080,264.94635253617326,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,99,162,114,-99,-162,-114,1,0,0,0,1,68,171,150,-68,-171,-150,1,0,0,0,1,39,64,66,-39,-64,-66,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,11.228571428571415,60,13.228571428571405,107,3.7714285714285625,84,5.225757837295532,True,2025-11-29T23:09:50.644280
6446,66,116,9956,300,4132,True,76.91,6070,437.60056585124903,1,99,98,27,1,108,94,27,-9,4,0,1,99,98,27,1,108,94,27,-9,4,0,1,99,98,27,1,108,94,27,-9,4,0,1,99,98,27,1,108,94,27,-9,4,0,1,93,122,69,1,103,110,69,-10,12,0,1,50,108,42,1,59,97,41,-9,11,1,8.982146526069662e-17,0,-7.514285714285707,49,3.4857142857142898,24,5.742857142857142,42,-0.08571428571428641,1,1.6857142857142855,8,0.14285714285714277,1,2.396071195602417,True,2025-11-29T23:09:53.041336
308,219,170,13799,300,6173,True,28.433333333333334,700,98.58822895705597,1,28,76,124,1,52,125,153,-24,-49,-29,1,28,76,124,1,52,125,153,-24,-49,-29,1,28,76,124,1,52,125,153,-24,-49,-29,1,28,76,124,1,52,125,153,-24,-49,-29,1,25,84,190,1,47,142,265,-22,-58,-75,1,9,44,120,1,27,82,152,-18,-38,-32,8.982146526069662e-17,0,-2.9714285714285698,19,-3.8857142857142795,40,5.085714285714291,70,1.028571428571425,6,0.7999999999999994,20,-4.371428571428573,46,4.609518766403198,True,2025-11-29T23:09:57.651311
2358,136,0,5412,300,1874,True,15.456666666666667,1140,93.12146971682857,1,201,60,0,1,281,40,0,-80,20,0,1,201,60,0,1,281,40,0,-80,20,0,1,201,60,0,1,281,40,0,-80,20,0,1,201,60,0,1,281,40,0,-80,20,0,1,201,60,0,1,281,40,0,-80,20,0,1,238,104,0,1,322,85,0,-84,19,0,8.982146526069662e-17,0,5.285714285714304,37,6.285714285714288,44,0.0,0,-0.5714285714285783,4,-0.14285714285714168,1,0.0,0,1.2027158737182617,True,2025-11-29T23:09:58.854720
55611,348,87,14422,300,5440,True,41.99666666666667,3080,247.7187719751753,1,0,0,0,1,145,273,88,-145,-273,-88,1,0,0,0,1,145,273,88,-145,-273,-88,1,0,0,0,1,145,273,88,-145,-273,-88,1,0,0,0,1,145,273,88,-145,-273,-88,1,0,0,0,1,126,246,118,-126,-246,-118,1,0,0,0,1,59,128,167,-59,-128,-167,8.982146526069662e-17,0,0.0,0,0.0,0,0.0,0,13.914285714285704,86,23.028571428571404,145,-13.857142857142858,79,3.520711898803711,True,2025-11-29T23:10:02.375905
