node_id,degree,ego_original_size,ego_actual_size,ego_edges,was_subsampled,n_simplices,time_seconds,H0_with,H1_with,H2_with,H3_with,H0_without,H1_without,H2_without,H3_without,delta_H0,delta_H1,delta_H2,delta_H3,project,gene_symbol,timestamp
23397,311,14500,300,12534,True,57258395,130.47404217720032,1,0,0,0,1,15,18,33,0,-15,-18,-33,Top_Candidates,23397,2025-11-29T07:07:13.119050
55709,311,13305,300,3847,True,210152,2.5418760776519775,1,0,0,0,1,77,101,26,0,-77,-101,-26,Top_Candidates,55709,2025-11-29T07:07:15.661782
7536,310,15007,300,8184,True,4098244,8.283581972122192,1,0,0,0,1,22,55,62,0,-22,-55,-62,Top_Candidates,7536,2025-11-29T07:07:23.946033
5719,310,14117,300,10147,True,9475808,17.142321825027466,1,0,0,0,1,12,55,76,0,-12,-55,-76,Top_Candidates,5719,2025-11-29T07:07:41.089215
10527,310,15440,300,6597,True,1489517,4.130116939544678,1,0,0,0,1,37,83,90,0,-37,-83,-90,Top_Candidates,10527,2025-11-29T07:07:45.220107
10159,310,13561,300,4826,True,1124972,3.6455142498016357,1,0,0,0,2,101,88,26,-1,-101,-88,-26,Top_Candidates,10159,2025-11-29T07:07:48.866383
6734,310,14895,300,6908,True,2608346,5.8381218910217285,1,0,0,0,1,69,56,45,0,-69,-56,-45,Top_Candidates,6734,2025-11-29T07:07:54.705256
10452,310,13291,300,5927,True,1286666,3.7182259559631348,1,0,0,0,1,50,68,85,0,-50,-68,-85,Top_Candidates,10452,2025-11-29T07:07:58.424456
91894,310,12071,300,3479,True,110003,2.4141321182250977,1,0,0,0,1,27,57,0,0,-27,-57,0,Top_Candidates,91894,2025-11-29T07:08:00.839237
9898,309,15518,300,9733,True,6038655,10.335697889328003,1,0,0,0,1,14,46,240,0,-14,-46,-240,Top_Candidates,9898,2025-11-29T07:08:11.175714
79169,309,14766,300,6188,True,1406237,3.975588798522949,1,0,0,0,1,101,155,86,0,-101,-155,-86,Top_Candidates,79169,2025-11-29T07:08:15.152024
2731,309,14233,300,7804,True,3626384,7.467010974884033,1,0,0,0,1,16,23,51,0,-16,-23,-51,Top_Candidates,2731,2025-11-29T07:08:22.619761
7273,308,14793,300,6281,True,960212,3.4213271141052246,1,0,0,0,1,81,100,147,0,-81,-100,-147,Top_Candidates,7273,2025-11-29T07:08:26.041858
10525,308,15309,300,5780,True,748790,3.3366470336914062,1,0,0,0,1,87,94,45,0,-87,-94,-45,Top_Candidates,10525,2025-11-29T07:08:29.379847
9100,308,15150,300,10830,True,9166207,16.202272176742554,1,0,0,0,1,7,63,115,0,-7,-63,-115,Top_Candidates,9100,2025-11-29T07:08:45.583063
56649,308,11264,300,2297,True,25722,2.256196975708008,1,0,0,0,1,198,50,11,0,-198,-50,-11,Top_Candidates,56649,2025-11-29T07:08:47.840476
3611,307,15090,300,7280,True,1298124,4.02302098274231,1,0,0,0,1,25,84,237,0,-25,-84,-237,Top_Candidates,3611,2025-11-29T07:08:51.864222
55661,307,13854,300,12088,True,33942187,67.54272103309631,1,0,0,0,1,15,26,31,0,-15,-26,-31,Top_Candidates,55661,2025-11-29T07:09:59.407689
23223,307,14914,300,11315,True,19007071,36.29033803939819,1,0,0,0,1,18,81,99,0,-18,-81,-99,Top_Candidates,23223,2025-11-29T07:10:35.699190
3337,307,15306,300,5807,True,649407,3.22285795211792,1,0,0,0,1,45,118,90,0,-45,-118,-90,Top_Candidates,3337,2025-11-29T07:10:38.922812
10240,307,13814,300,10387,True,15826644,28.886483907699585,1,0,0,0,1,14,34,58,0,-14,-34,-58,Top_Candidates,10240,2025-11-29T07:11:07.810078
3304,307,15460,300,5561,True,723361,3.255833864212036,1,0,0,0,1,41,69,55,0,-41,-69,-55,Top_Candidates,3304,2025-11-29T07:11:11.066691
10403,306,12914,300,4510,True,224432,2.458300828933716,1,0,0,0,1,112,272,63,0,-112,-272,-63,Top_Candidates,10403,2025-11-29T07:11:13.525768
1454,306,14485,300,3980,True,174636,2.630563974380493,1,0,0,0,1,72,88,43,0,-72,-88,-43,Top_Candidates,1454,2025-11-29T07:11:16.157073
54908,306,13555,300,4850,True,1622377,4.053411960601807,1,0,0,0,2,60,27,19,-1,-60,-27,-19,Top_Candidates,54908,2025-11-29T07:11:20.211333
23239,306,14092,300,3964,True,102851,2.474452257156372,1,0,0,0,1,72,125,38,0,-72,-125,-38,Top_Candidates,23239,2025-11-29T07:11:22.687114
7001,306,15701,300,7888,True,2446905,5.642094135284424,1,0,0,0,1,29,73,112,0,-29,-73,-112,Top_Candidates,7001,2025-11-29T07:11:28.329995
871,305,15220,300,6962,True,1067465,3.782378911972046,1,0,0,0,1,41,107,178,0,-41,-107,-178,Top_Candidates,871,2025-11-29T07:11:32.113081
3842,305,15061,300,7466,True,1687291,4.346726179122925,1,0,0,0,1,57,77,156,0,-57,-77,-156,Top_Candidates,3842,2025-11-29T07:11:36.460543
28973,305,13979,300,9872,True,14922017,27.645734071731567,1,0,0,0,1,17,36,56,0,-17,-36,-56,Top_Candidates,28973,2025-11-29T07:12:04.107159
2317,305,15760,300,9605,True,5247643,9.479762077331543,1,0,0,0,1,13,37,70,0,-13,-37,-70,Top_Candidates,2317,2025-11-29T07:12:13.588147
549,305,11767,300,9457,True,14407979,25.508890867233276,1,0,0,0,1,6,26,1,0,-6,-26,-1,Top_Candidates,549,2025-11-29T07:12:39.097888
6176,304,15688,300,15753,True,140179110,382.9622600078583,1,0,0,0,1,16,45,46,0,-16,-45,-46,Top_Candidates,6176,2025-11-29T07:19:02.061349
1432,304,13963,300,3580,True,172786,2.646458864212036,1,0,0,0,1,99,86,48,0,-99,-86,-48,Top_Candidates,1432,2025-11-29T07:19:04.712319
54606,304,13957,300,12592,True,27059067,52.75789833068848,1,0,0,0,1,19,39,61,0,-19,-39,-61,Top_Candidates,54606,2025-11-29T07:19:57.470958
10096,304,15120,300,7234,True,1451797,4.156626224517822,1,0,0,0,1,27,84,141,0,-27,-84,-141,Top_Candidates,10096,2025-11-29T07:20:01.628448
55299,304,13966,300,14103,True,57465826,127.738853931427,1,0,0,0,1,8,20,28,0,-8,-20,-28,Top_Candidates,55299,2025-11-29T07:22:09.368297
6627,304,13775,300,11470,True,15961500,29.32457971572876,1,0,0,0,1,6,46,64,0,-6,-46,-64,Top_Candidates,6627,2025-11-29T07:22:38.693788
374291,304,13623,300,9939,True,9894956,17.291259050369263,1,0,0,0,1,34,46,23,0,-34,-46,-23,Top_Candidates,374291,2025-11-29T07:22:55.985835
3007,304,14231,300,9203,True,4983425,9.112892866134644,1,0,0,0,1,17,38,65,0,-17,-38,-65,Top_Candidates,3007,2025-11-29T07:23:05.099329
79669,304,9670,300,1257,True,3445,1.7957806587219238,1,0,0,0,2,340,8,0,-1,-340,-8,0,Top_Candidates,79669,2025-11-29T07:23:06.895910
79867,304,10430,300,4036,True,728624,2.688836097717285,1,0,0,0,1,146,11,2,0,-146,-11,-2,Top_Candidates,79867,2025-11-29T07:23:09.585501
5573,303,14853,300,6038,True,860418,3.3791496753692627,1,0,0,0,2,38,102,125,-1,-38,-102,-125,Top_Candidates,5573,2025-11-29T07:23:12.965817
7082,303,15150,300,6894,True,1039100,3.660435199737549,1,0,0,0,1,39,107,170,0,-39,-107,-170,Top_Candidates,7082,2025-11-29T07:23:16.627214
6449,303,14050,300,2378,True,56466,2.511009931564331,1,0,0,0,2,98,59,27,-1,-98,-59,-27,Top_Candidates,6449,2025-11-29T07:23:19.138887
22806,303,13960,300,4381,True,454196,2.6843419075012207,1,0,0,0,1,161,112,18,0,-161,-112,-18,Top_Candidates,22806,2025-11-29T07:23:21.824017
3189,303,15320,300,8413,True,5680753,10.063358068466187,1,0,0,0,1,18,35,67,0,-18,-35,-67,Top_Candidates,3189,2025-11-29T07:23:31.888458
3654,303,14111,300,5419,True,410071,2.9515509605407715,1,0,0,0,1,142,205,102,0,-142,-205,-102,Top_Candidates,3654,2025-11-29T07:23:34.840705
5584,302,15141,300,6373,True,796249,3.2983360290527344,1,0,0,0,1,31,101,104,0,-31,-101,-104,Top_Candidates,5584,2025-11-29T07:23:38.140160
3930,302,14335,300,8207,True,3480289,7.088507890701294,1,0,0,0,1,32,66,163,0,-32,-66,-163,Top_Candidates,3930,2025-11-29T07:23:45.229463
4173,302,15436,300,8859,True,3708138,7.645458221435547,1,0,0,0,1,11,33,79,0,-11,-33,-79,Top_Candidates,4173,2025-11-29T07:23:52.875848
9533,302,14049,300,5377,True,1235052,3.534838914871216,1,0,0,0,1,115,96,91,0,-115,-96,-91,Top_Candidates,9533,2025-11-29T07:23:56.411880
8665,302,15393,300,9117,True,5099838,9.485087156295776,1,0,0,0,1,31,46,83,0,-31,-46,-83,Top_Candidates,8665,2025-11-29T07:24:05.897775
9861,302,14870,300,10937,True,10962975,19.486969232559204,1,0,0,0,1,13,34,43,0,-13,-34,-43,Top_Candidates,9861,2025-11-29T07:24:25.386037
3163,302,13411,300,6074,True,1924172,4.526633977890015,1,0,0,0,1,90,110,27,0,-90,-110,-27,Top_Candidates,3163,2025-11-29T07:24:29.913509
57669,302,14028,300,4898,True,517710,3.0884690284729004,1,0,0,0,1,103,314,140,0,-103,-314,-140,Top_Candidates,57669,2025-11-29T07:24:33.003261
145508,302,12013,300,4272,True,211129,2.357895851135254,1,0,0,0,1,104,161,67,0,-104,-161,-67,Top_Candidates,145508,2025-11-29T07:24:35.361756
4723,301,13895,300,10285,True,10540844,18.378863096237183,1,0,0,0,1,10,37,67,0,-10,-37,-67,Top_Candidates,4723,2025-11-29T07:24:53.741385
1968,301,14527,300,15532,True,102129682,264.9776380062103,1,0,0,0,1,8,15,33,0,-8,-15,-33,Top_Candidates,1968,2025-11-29T07:29:18.719723
31,301,15907,300,7589,True,2112283,5.042736768722534,1,0,0,0,1,35,112,159,0,-35,-112,-159,Top_Candidates,31,2025-11-29T07:29:23.763396
6772,300,14336,300,5480,True,494646,3.0056850910186768,1,0,0,0,1,59,115,141,0,-59,-115,-141,Top_Candidates,6772,2025-11-29T07:29:26.769717
408,300,15079,300,4777,True,511600,3.069611072540283,1,0,0,0,1,28,75,83,0,-28,-75,-83,Top_Candidates,408,2025-11-29T07:29:29.840170
170506,300,14364,300,7605,True,5987398,10.390026092529297,1,0,0,0,1,17,57,47,0,-17,-57,-47,Top_Candidates,170506,2025-11-29T07:29:40.230936
1917,300,14916,300,4764,True,620997,3.16552996635437,1,0,0,0,1,68,58,72,0,-68,-58,-72,Top_Candidates,1917,2025-11-29T07:29:43.397164
6311,300,14462,300,9523,True,9422728,15.942951917648315,1,0,0,0,1,37,56,53,0,-37,-56,-53,Top_Candidates,6311,2025-11-29T07:29:59.340795
5204,300,13472,300,3008,True,131913,2.5459649562835693,1,0,0,0,1,112,87,24,0,-112,-87,-24,Top_Candidates,5204,2025-11-29T07:30:01.887427
26168,300,14507,300,7517,True,1636948,4.370242118835449,1,0,0,0,1,57,95,160,0,-57,-95,-160,Top_Candidates,26168,2025-11-29T07:30:06.258371
60488,300,14101,300,10935,True,16924483,33.41235685348511,1,0,0,0,1,8,22,25,0,-8,-22,-25,Top_Candidates,60488,2025-11-29T07:30:39.671661
3188,300,14798,300,7765,True,3979018,8.873319864273071,1,0,0,0,1,13,33,22,0,-13,-33,-22,Top_Candidates,3188,2025-11-29T07:30:48.545723
3305,300,14746,300,5396,True,775237,3.6037118434906006,1,0,0,0,1,42,45,21,0,-42,-45,-21,Top_Candidates,3305,2025-11-29T07:30:52.150109
10409,300,15148,300,6703,True,786489,3.5060980319976807,1,0,0,0,1,21,124,196,0,-21,-124,-196,Top_Candidates,10409,2025-11-29T07:30:55.656918
30011,299,14325,300,3884,True,145169,2.8379158973693848,1,0,0,0,1,68,127,47,0,-68,-127,-47,Top_Candidates,30011,2025-11-29T07:30:58.495616
2314,299,14905,300,8898,True,3756414,8.34639024734497,1,0,0,0,1,23,102,117,0,-23,-102,-117,Top_Candidates,2314,2025-11-29T07:31:06.842809
1315,299,15589,300,6965,True,1086016,4.092523097991943,1,0,0,0,1,38,127,125,0,-38,-127,-125,Top_Candidates,1315,2025-11-29T07:31:10.936497
7280,299,15281,300,6075,True,796813,3.6979949474334717,1,0,0,0,1,45,99,94,0,-45,-99,-94,Top_Candidates,7280,2025-11-29T07:31:14.635408
22985,299,14987,300,10583,True,7652784,14.942691087722778,1,0,0,0,1,17,44,110,0,-17,-44,-110,Top_Candidates,22985,2025-11-29T07:31:29.579154
2045,299,11887,300,4309,True,289547,2.958559989929199,1,0,0,0,1,172,86,30,0,-172,-86,-30,Top_Candidates,2045,2025-11-29T07:31:32.538519
11250,299,9951,300,1062,True,2976,2.1072442531585693,1,0,0,0,1,231,1,0,0,-231,-1,0,Top_Candidates,11250,2025-11-29T07:31:34.646338
7040,298,14343,300,4114,True,349787,3.035022020339966,1,1,4,0,1,135,106,127,0,-134,-102,-127,Top_Candidates,7040,2025-11-29T07:31:37.682515
10935,298,14862,300,8695,True,2775943,6.767753839492798,1,0,2,1,1,20,65,117,0,-20,-63,-116,Top_Candidates,10935,2025-11-29T07:31:44.451057
6429,298,14168,300,8508,True,2860682,6.638689994812012,1,0,2,0,1,14,44,107,0,-14,-42,-107,Top_Candidates,6429,2025-11-29T07:31:51.090525
10946,298,14476,300,10263,True,12237279,25.321049213409424,1,0,1,0,1,15,37,27,0,-15,-36,-27,Top_Candidates,10946,2025-11-29T07:32:16.412830
301,298,15095,300,6012,True,1070589,3.642014980316162,1,0,1,0,1,63,92,81,0,-63,-91,-81,Top_Candidates,301,2025-11-29T07:32:20.055920
2935,298,14146,300,12135,True,33178406,68.28274202346802,1,0,0,1,1,5,14,83,0,-5,-14,-82,Top_Candidates,2935,2025-11-29T07:33:28.339369
975,298,13849,300,4989,True,1538892,4.250212669372559,1,1,1,1,1,69,62,47,0,-68,-61,-46,Top_Candidates,975,2025-11-29T07:33:32.590350
9166,298,11000,300,4426,True,188331,2.446794033050537,1,0,3,4,1,51,126,144,0,-51,-123,-140,Top_Candidates,9166,2025-11-29T07:33:35.038173
57348,298,9105,300,1508,True,6918,1.602660894393921,1,0,0,0,1,286,17,0,0,-286,-17,0,Top_Candidates,57348,2025-11-29T07:33:36.641409
4436,297,15070,300,7965,True,2534733,5.96224308013916,1,0,1,3,1,31,57,82,0,-31,-56,-79,Top_Candidates,4436,2025-11-29T07:33:42.604302
7185,297,11713,300,1891,True,18932,2.3455700874328613,1,1,5,0,1,177,47,0,0,-176,-42,0,Top_Candidates,7185,2025-11-29T07:33:44.950574
53615,297,14092,300,7426,True,3132951,6.629500865936279,1,1,4,3,1,74,46,47,0,-73,-42,-44,Top_Candidates,53615,2025-11-29T07:33:51.580653
9611,297,14152,300,6341,True,692958,3.266098737716675,1,0,3,0,1,46,107,127,0,-46,-104,-127,Top_Candidates,9611,2025-11-29T07:33:54.847738
56478,297,12621,300,6602,True,2942339,6.464853048324585,1,0,4,0,1,71,152,70,0,-71,-148,-70,Top_Candidates,56478,2025-11-29T07:34:01.313475
5865,297,12467,300,5874,True,1384954,4.0112810134887695,1,0,0,7,1,63,11,16,0,-63,-11,-9,Top_Candidates,5865,2025-11-29T07:34:05.325722
51663,297,15070,300,9462,True,9597482,18.65181875228882,1,0,2,0,1,7,41,69,0,-7,-39,-69,Top_Candidates,51663,2025-11-29T07:34:23.978254
57534,297,13542,300,4004,True,129254,2.6126809120178223,1,1,31,101,1,84,228,105,0,-83,-197,-4,Top_Candidates,57534,2025-11-29T07:34:26.591592
8939,297,14602,300,9771,True,7516354,13.64260196685791,1,1,2,2,1,21,73,82,0,-20,-71,-80,Top_Candidates,8939,2025-11-29T07:34:40.234898
5351,297,14869,300,5399,True,792880,3.3346078395843506,1,0,0,4,1,37,67,60,0,-37,-67,-56,Top_Candidates,5351,2025-11-29T07:34:43.570266
5033,297,15261,300,6532,True,1288996,4.156164169311523,1,2,3,4,1,62,123,166,0,-60,-120,-162,Top_Candidates,5033,2025-11-29T07:34:47.727135
6218,297,14935,300,15929,True,125675517,358.38335514068604,1,1,0,1,1,7,6,11,0,-6,-6,-10,Top_Candidates,6218,2025-11-29T07:40:46.111513
6646,297,13799,300,6670,True,1837030,4.939770936965942,1,2,1,6,1,64,58,77,0,-62,-57,-71,Top_Candidates,6646,2025-11-29T07:40:51.052686
121340,297,11011,300,3852,True,260056,2.6390702724456787,1,4,10,5,1,73,61,16,0,-69,-51,-11,Top_Candidates,121340,2025-11-29T07:40:53.692346
4297,296,14310,300,8120,True,1911343,4.780941009521484,1,1,2,2,1,14,58,117,0,-13,-56,-115,Top_Candidates,4297,2025-11-29T07:40:58.473964
4720,296,14905,300,10482,True,10650504,19.404209852218628,1,0,2,6,1,12,39,52,0,-12,-37,-46,Top_Candidates,4720,2025-11-29T07:41:17.879088
345651,296,13695,300,3825,True,287522,2.778733968734741,1,1,3,1,1,61,45,22,0,-60,-42,-21,Top_Candidates,345651,2025-11-29T07:41:20.658423
92399,296,12190,300,9528,True,16427442,31.25541400909424,1,2,4,11,1,19,13,16,0,-17,-9,-5,Top_Candidates,92399,2025-11-29T07:41:51.914548
22862,296,14460,300,5893,True,1285915,4.0293731689453125,1,2,2,8,1,54,55,55,0,-52,-53,-47,Top_Candidates,22862,2025-11-29T07:41:55.944640
219402,296,10579,300,6774,True,9025135,15.379958629608154,1,3,3,0,2,62,3,0,-1,-59,0,0,Top_Candidates,219402,2025-11-29T07:42:11.325245
10425,295,13914,300,8136,True,18078557,35.6050500869751,1,4,1,0,1,36,23,23,0,-32,-22,-23,Top_Candidates,10425,2025-11-29T07:42:46.931219
60493,295,12763,300,11369,True,23665577,47.51454734802246,1,0,7,2,1,51,35,20,0,-51,-28,-18,Top_Candidates,60493,2025-11-29T07:43:34.446501
5905,295,15518,300,7392,True,1651217,4.571475267410278,1,0,1,3,1,27,121,133,0,-27,-120,-130,Top_Candidates,5905,2025-11-29T07:43:39.019212
3336,295,14557,300,6560,True,999558,3.7422027587890625,1,1,5,44,1,49,106,200,0,-48,-101,-156,Top_Candidates,3336,2025-11-29T07:43:42.762111
10726,295,14644,300,7419,True,2493817,6.010641098022461,1,0,0,1,1,21,74,91,0,-21,-74,-90,Top_Candidates,10726,2025-11-29T07:43:48.773982
54880,295,13622,300,5696,True,393584,2.7846508026123047,1,1,4,7,1,52,192,144,0,-51,-188,-137,Top_Candidates,54880,2025-11-29T07:43:51.559356
51649,295,14451,300,10676,True,15570723,30.32062792778015,1,4,2,11,1,11,24,59,0,-7,-22,-48,Top_Candidates,51649,2025-11-29T07:44:21.880746
57680,294,14495,300,7389,True,1767117,4.67302393913269,1,4,1,0,1,32,80,107,0,-28,-79,-107,Top_Candidates,57680,2025-11-29T07:44:26.554813
10008,294,11148,300,1320,True,5544,2.215398073196411,1,7,0,0,2,254,3,0,-1,-247,-3,0,Top_Candidates,10008,2025-11-29T07:44:28.770716
284119,293,14450,300,5717,True,574075,3.2462620735168457,1,5,11,59,1,56,124,175,0,-51,-113,-116,Top_Candidates,284119,2025-11-29T07:44:32.018255
57120,293,12826,300,2608,True,82826,2.4833312034606934,1,9,4,0,1,138,109,19,0,-129,-105,-19,Top_Candidates,57120,2025-11-29T07:44:34.502077
9391,293,13861,300,3477,True,94493,2.661029815673828,1,5,29,181,1,96,257,78,0,-91,-228,103,Top_Candidates,9391,2025-11-29T07:44:37.163732
9817,293,15126,300,4083,True,215606,2.8406929969787598,1,2,7,33,1,79,93,65,0,-77,-86,-32,Top_Candidates,9817,2025-11-29T07:44:40.004992
3105,293,14251,300,5656,True,608738,3.0940229892730713,1,1,2,0,1,61,122,98,0,-60,-120,-98,Top_Candidates,3105,2025-11-29T07:44:43.099736
51602,293,14221,300,12268,True,18821327,36.37510824203491,1,2,2,7,1,6,21,65,0,-4,-19,-58,Top_Candidates,51602,2025-11-29T07:45:19.475801
23234,293,13484,300,8999,True,3241903,6.668579816818237,1,3,2,1,1,35,65,102,0,-32,-63,-101,Top_Candidates,23234,2025-11-29T07:45:26.145314
448834,293,13567,300,3488,True,161784,2.5713999271392822,1,5,12,5,1,117,49,15,0,-112,-37,-10,Top_Candidates,448834,2025-11-29T07:45:28.717295
10424,293,13264,300,6223,True,2611792,5.815943956375122,1,2,11,2,1,83,66,18,0,-81,-55,-16,Top_Candidates,10424,2025-11-29T07:45:34.534070
386682,293,9499,300,2012,True,77044,1.897933006286621,1,12,1,0,1,59,5,0,0,-47,-4,0,Top_Candidates,386682,2025-11-29T07:45:36.432561
10534,292,13236,300,2596,True,41831,2.3829843997955322,1,12,1,1,1,186,162,23,0,-174,-161,-22,Top_Candidates,10534,2025-11-29T07:45:38.816114
9793,292,15002,300,6440,True,1192190,3.8371388912200928,1,0,7,7,1,73,142,115,0,-73,-135,-108,Top_Candidates,9793,2025-11-29T07:45:42.653938
6502,292,13624,300,3877,True,151884,2.5996601581573486,1,3,8,12,1,99,102,44,0,-96,-94,-32,Top_Candidates,6502,2025-11-29T07:45:45.255240
160,292,15377,300,6822,True,1018750,3.680000066757202,1,3,5,5,1,27,119,152,0,-24,-114,-147,Top_Candidates,160,2025-11-29T07:45:48.935871
861,292,14029,300,4930,True,750695,3.1361799240112305,1,2,7,0,1,58,64,23,0,-56,-57,-23,Top_Candidates,861,2025-11-29T07:45:52.072622
23029,292,13223,300,13684,True,43861797,95.68601608276367,1,5,16,5,1,17,50,59,0,-12,-34,-54,Top_Candidates,23029,2025-11-29T07:47:27.759817
64423,292,14713,300,5431,True,791456,3.3592259883880615,1,1,10,11,1,67,90,64,0,-66,-80,-53,Top_Candidates,64423,2025-11-29T07:47:31.120267
64924,292,11015,300,3171,True,57891,2.3072710037231445,1,5,41,17,1,195,135,46,0,-190,-94,-29,Top_Candidates,64924,2025-11-29T07:47:33.428061
386675,292,9676,300,2835,True,654747,2.458388328552246,1,20,0,0,1,121,1,0,0,-101,-1,0,Top_Candidates,386675,2025-11-29T07:47:35.886889
6635,291,14386,300,9867,True,9785743,18.551212787628174,1,2,0,4,1,10,19,51,0,-8,-19,-47,Top_Candidates,6635,2025-11-29T07:47:54.438976
4361,291,14840,300,8313,True,3406045,7.3766632080078125,1,2,8,4,1,30,68,57,0,-28,-60,-53,Top_Candidates,4361,2025-11-29T07:48:01.816300
5411,291,13905,300,9755,True,7247625,12.920845031738281,1,5,11,26,1,22,65,113,0,-17,-54,-87,Top_Candidates,5411,2025-11-29T07:48:14.737676
2261,291,12393,300,2277,True,19811,2.4029181003570557,1,2,16,4,1,182,74,2,0,-180,-58,2,Top_Candidates,2261,2025-11-29T07:48:17.141101
6234,291,14584,300,14457,True,97793376,260.99216389656067,1,0,6,15,1,18,29,72,0,-18,-23,-57,Top_Candidates,6234,2025-11-29T07:52:38.133916
56288,291,14589,300,8728,True,1428561,4.253634691238403,1,2,12,8,1,28,158,357,0,-26,-146,-349,Top_Candidates,56288,2025-11-29T07:52:42.389644
10910,291,14532,300,4381,True,334090,2.8524439334869385,1,3,8,8,1,72,131,68,0,-69,-123,-60,Top_Candidates,10910,2025-11-29T07:52:45.242674
11190,291,14052,300,6195,True,5626793,9.8404541015625,1,2,13,16,1,51,97,23,0,-49,-84,-7,Top_Candidates,11190,2025-11-29T07:52:55.083748
171023,291,14686,300,7171,True,1677964,4.431526184082031,1,3,9,31,1,22,27,42,0,-19,-18,-11,Top_Candidates,171023,2025-11-29T07:52:59.516000
54888,291,14802,300,7580,True,1912994,4.874013185501099,1,2,5,24,1,53,162,164,0,-51,-157,-140,Top_Candidates,54888,2025-11-29T07:53:04.390667
523,291,15149,300,7524,True,2135850,5.124095916748047,1,1,0,8,1,26,78,126,0,-25,-78,-118,Top_Candidates,523,2025-11-29T07:53:09.515460
23543,290,14461,300,5228,True,532724,3.008373737335205,1,3,6,2,1,74,123,65,0,-71,-117,-63,Top_Candidates,23543,2025-11-29T07:53:12.524467
399687,290,13941,300,7447,True,1829318,4.430612087249756,1,0,6,4,1,22,61,99,0,-22,-55,-95,Top_Candidates,399687,2025-11-29T07:53:16.955737
10560,290,9533,300,3263,True,41787,1.8173577785491943,1,9,55,9,1,294,248,7,0,-285,-193,2,Top_Candidates,10560,2025-11-29T07:53:18.773794
2332,289,14208,300,8480,True,4442447,8.436990976333618,1,4,17,46,1,54,100,176,0,-50,-83,-130,Top_Candidates,2332,2025-11-29T07:53:27.212244
5965,289,14076,300,6818,True,1679807,4.249646902084351,1,1,7,2,1,22,66,105,0,-21,-59,-103,Top_Candidates,5965,2025-11-29T07:53:31.462611
5468,289,14667,300,5028,True,356732,2.8319387435913086,1,7,7,2,1,44,100,52,0,-37,-93,-50,Top_Candidates,5468,2025-11-29T07:53:34.295277
1781,289,14583,300,7395,True,2584359,5.617249011993408,1,1,5,11,1,26,79,79,0,-25,-74,-68,Top_Candidates,1781,2025-11-29T07:53:39.913175
191,289,15091,300,9281,True,3867401,7.984760761260986,1,4,6,1,1,25,65,130,0,-21,-59,-129,Top_Candidates,191,2025-11-29T07:53:47.898543
8030,289,14562,300,4527,True,166483,2.6287763118743896,1,5,16,34,1,98,225,293,0,-93,-209,-259,Top_Candidates,8030,2025-11-29T07:53:50.528517
117178,289,13292,300,4957,True,240266,2.514512062072754,1,5,23,25,1,121,237,107,0,-116,-214,-82,Top_Candidates,117178,2025-11-29T07:53:53.043633
8471,289,14769,300,7184,True,1014110,3.6469569206237793,1,2,6,7,1,22,111,136,0,-20,-105,-129,Top_Candidates,8471,2025-11-29T07:53:56.691211
2108,289,15036,300,7615,True,2577663,5.780638217926025,1,2,13,45,1,37,115,211,0,-35,-102,-166,Top_Candidates,2108,2025-11-29T07:54:02.472796
80777,289,14186,300,4481,True,327793,2.738816022872925,1,4,4,0,1,94,132,30,0,-90,-128,-30,Top_Candidates,80777,2025-11-29T07:54:05.212269
26524,289,14322,300,5080,True,232018,2.6658408641815186,1,8,12,6,1,46,241,165,0,-38,-229,-159,Top_Candidates,26524,2025-11-29T07:54:07.878684
114571,289,9259,300,2481,True,22083,1.7280840873718262,1,37,27,2,1,243,154,3,0,-206,-127,-1,Top_Candidates,114571,2025-11-29T07:54:09.607622
9500,288,14109,300,4356,True,141495,2.6094582080841064,1,13,10,11,1,154,250,189,0,-141,-240,-178,Top_Candidates,9500,2025-11-29T07:54:12.217730
6164,288,15101,300,15682,True,143327661,397.83903074264526,1,1,3,9,1,11,34,15,0,-10,-31,-6,Top_Candidates,6164,2025-11-29T08:00:50.057507
10598,288,15474,300,9637,True,7327287,12.980146884918213,1,4,15,30,1,24,72,92,0,-20,-57,-62,Top_Candidates,10598,2025-11-29T08:01:03.039943
7375,288,14202,300,4312,True,193352,2.6548659801483154,1,6,56,145,1,57,130,176,0,-51,-74,-31,Top_Candidates,7375,2025-11-29T08:01:05.695475
9698,288,14242,300,8453,True,5103245,8.890775203704834,1,8,10,22,1,26,86,121,0,-18,-76,-99,Top_Candidates,9698,2025-11-29T08:01:14.586935
200895,288,12087,300,3985,True,581450,2.8661386966705322,1,10,25,4,1,151,44,8,0,-141,-19,-4,Top_Candidates,200895,2025-11-29T08:01:17.453826
8841,287,13377,300,5024,True,317504,2.625999927520752,1,16,26,23,1,82,127,185,0,-66,-101,-162,Top_Candidates,8841,2025-11-29T08:01:20.080505
2037,287,14918,300,7419,True,1221763,3.8671839237213135,1,8,16,16,1,38,109,254,0,-30,-93,-238,Top_Candidates,2037,2025-11-29T08:01:23.948368
7321,287,14497,300,3352,True,69627,2.5664830207824707,1,11,23,27,1,47,88,26,0,-36,-65,1,Top_Candidates,7321,2025-11-29T08:01:26.515489
4175,287,14463,300,7820,True,2288962,5.342700719833374,1,3,2,8,1,19,63,65,0,-16,-61,-57,Top_Candidates,4175,2025-11-29T08:01:31.858948
